sportmonks_fixture_id,fixture_id,player_id,player_name,team_id,match_position,starter,captain,match_minutes,match_goals,match_assists,match_shots,match_shots_on_target,match_xg,league_id,season_id,match_date,goals_last_3,goals_last_5,goals_last_10,assists_last_5,minutes_last_5,starts_last_5,shots_last_5,shots_on_target_last_5,xg_last_5,xg_last_10,goals_per_90,xg_per_90,starter_probability,recent_form_score,position,position_group,formation,lineup_available,lineup_quality_score,starting_xi_json,bench_json,goalkeeper_player_id,expected_minutes,lineup_status,team_strength_proxy,opponent_defense_proxy,target_anytime,first_goal_player_id,target_first_goal,target_most_likely,split,implied_probability_anytime,odds_anytime,implied_probability_first,odds_first,api_football_fixture_id,has_goalscorer_odds,ml_score,odds_implied_anytime,odds_implied_first,ml_norm,odds_norm,form_norm,xg_norm,sot_norm,composite_scorer_score,composite_first_goal_score,ml_rank,odds_rank,composite_rank,first_goal_rank,value_gap,confidence_tier,is_surprise_candidate,is_value_pick
19609170,19609170,37646932,Ayoub Al-Oui,18544,DEF,True,False,90,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,60,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,DEF,DEF,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,90.0,starter,0.038461538461538464,0.24,0,262216.0,0,0,test,0.04652933333333333,21.666666666666668,0.018959,57.0,1489387,1,0.4739004886813637,0.04652933333333333,0.018959,0.6022973751336542,0.09526884024785678,0.0,0.0,0.0,0.384621,0.520779,18.0,34.0,21.0,21.0,16.0,D,False,True
19609170,19609170,37682671,Moïse Bombito,18572,,False,False,54,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,193,2,0,0,0.0,0.0,0.0,0.0,0.4,0.0,,,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,46.8,bench,0.08678000000000001,0.038461538461538464,0,262216.0,0,0,test,0.10047833333333334,10.0,0.040793,24.666666666666668,1489387,1,0.24186720686177257,0.10047833333333334,0.040793,0.30739783415100524,0.20572945281910127,0.0,0.0,0.0,0.219022,0.287208,33.0,22.0,29.0,28.0,-11.0,D,False,False
19609170,19609170,31216826,Jacob Shaffelburg,18572,,False,False,29,0,0,0,0,0.1930,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,18.0,bench,0.08678000000000001,0.038461538461538464,0,262216.0,0,0,test,0.30929466666666666,3.233333333333333,0.12818266666666667,7.8999999999999995,1489387,1,0.25191350988460653,0.30929466666666666,0.12818266666666667,0.3201660462228831,0.6332810310667274,0.0,0.0,0.0,0.270378,0.329954,28.0,7.0,27.0,25.0,-21.0,D,False,False
19609170,19609170,37581727,Luc De Fougerolles,18572,DEF,True,False,71,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,DEF,DEF,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,90.0,starter,0.08678000000000001,0.038461538461538464,0,262216.0,0,0,test,0.09696966666666668,10.333333333333334,0.03814033333333333,26.666666666666668,1489387,1,0.4739004886813637,0.09696966666666668,0.03814033333333333,0.6022973751336542,0.19854545553818215,0.0,0.0,0.0,0.41044,0.55099,19.0,24.0,15.0,14.0,5.0,D,False,True
19609170,19609170,16827175,Jonathan David,18572,FWD,True,False,90,3,0,0,5,2.0355,732,26618,2026-06-18 22:00:00+00:00,0,1,2,1,287,4,0,2,1.0241,2.9188,0.3136,0.3211,0.8,1.9355,FWD,FWD,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,75.6,starter,0.08678000000000001,0.038461538461538464,1,262216.0,0,1,test,0.4884003333333333,2.0500000000000003,0.22222233333333333,4.583333333333333,1489387,1,0.7158149432110351,0.4884003333333333,0.22222233333333333,0.9097552580650181,1.0,0.6451666666666667,0.4614831848232251,0.4,0.81785,0.913902,2.0,1.0,1.0,1.0,-1.0,A,False,False
19609170,19609170,37569765,Promise David,18572,,False,False,0,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,1,3,1,225,2,0,5,1.0974,4.416,0.4,0.439,0.4,1.3258,,,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,46.8,bench,0.08678000000000001,0.038461538461538464,0,262216.0,0,0,test,0.47619000000000006,2.1,0.214634,4.7,1489387,1,0.5766893578454819,0.47619000000000006,0.214634,0.7329354891874489,0.9749993345622888,0.44193333333333334,0.6309284277091118,1.0,0.724945,0.731223,7.0,2.0,3.0,4.0,-5.0,C,False,False
19609170,19609170,4545516,Liam Millar,18572,,False,False,0,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,65,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,90.0,bench,0.08678000000000001,0.038461538461538464,0,262216.0,0,0,test,0.2758173333333333,3.6333333333333333,0.11361500000000001,9.033333333333333,1489387,1,0.22731669171362423,0.2758173333333333,0.11361500000000001,0.28890505499190905,0.5647361693037337,0.0,0.0,0.0,0.392301,0.544506,34.0,8.0,18.0,15.0,-26.0,D,False,False
19609170,19609170,54065,Assim Madibo,18544,MID,True,False,53,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,MID,MID,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,90.0,starter,0.038461538461538464,0.24,0,262216.0,0,0,test,0.04958066666666666,20.333333333333332,0.020479333333333332,49.0,1489387,1,0.4739004886813637,0.04958066666666666,0.020479333333333332,0.6022973751336542,0.10151644723147199,0.0,0.0,0.0,0.386183,0.523174,20.0,32.0,20.0,19.0,12.0,D,False,True
19609170,19609170,62770,Edmílson Junior,18544,FWD,True,False,46,0,0,0,0,0.1909,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,94,1,0,2,0.579,0.579,0.0,0.5544,1.0,0.8685,FWD,FWD,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,90.0,starter,0.038461538461538464,0.24,0,262216.0,0,0,test,0.13061825,7.75,0.052042000000000005,19.75,1489387,1,0.604761401015573,0.13061825,0.052042000000000005,0.768613270324646,0.26744095178750216,0.28950000000000004,0.7967806841046278,0.4,0.606567,0.639411,5.0,18.0,5.0,7.0,13.0,C,True,True
19609170,19609170,65411,Akram Afif,18544,FWD,True,False,59,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,103,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,FWD,FWD,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,90.0,starter,0.038461538461538464,0.24,0,262216.0,0,0,test,0.166667,6.0,0.064857,15.666666666666666,1489387,1,0.4739004886813637,0.166667,0.064857,0.6022973751336542,0.3412507908471261,0.0,0.0,0.0,0.446117,0.593069,21.0,15.0,13.0,10.0,-6.0,D,False,False
19609170,19609170,261991,Jonathan Osorio,18572,,False,False,0,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,18.0,bench,0.08678000000000001,0.038461538461538464,0,262216.0,0,0,test,0.264706,3.8000000000000003,0.10755433333333335,9.700000000000001,1489387,1,0.25191350988460653,0.264706,0.10755433333333335,0.3201660462228831,0.541985707080462,0.0,0.0,0.0,0.247555,0.297464,29.0,9.0,28.0,27.0,-20.0,D,False,False
19609170,19609170,262216,Cyle Larin,18572,FWD,True,False,90,1,0,0,2,3.3268,732,26618,2026-06-18 22:00:00+00:00,1,1,2,0,239,2,0,5,1.8477,2.8417,0.3766,0.6958,0.4,0.5222,FWD,FWD,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,46.8,starter,0.08678000000000001,0.038461538461538464,1,262216.0,1,0,test,0.44858533333333334,2.233333333333333,0.20251266666666667,5.033333333333333,1489387,1,0.7868214411132071,0.44858533333333334,0.20251266666666667,1.0,0.9184787616170068,0.17406666666666668,1.0,1.0,0.807026,0.818957,1.0,3.0,2.0,2.0,2.0,B,False,False
19609170,19609170,262290,Richie Laryea,18572,DEF,True,False,90,0,0,0,0,0.3351,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,90,1,0,1,0.0062,0.0062,0.0,0.0062,1.0,0.0093,DEF,DEF,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,90.0,starter,0.08678000000000001,0.038461538461538464,0,262216.0,0,0,test,0.13055533333333333,7.666666666666667,0.051948,19.5,1489387,1,0.49654637894699477,0.13055533333333333,0.051948,0.6310788611002686,0.26731212987160125,0.0031,0.008910606496119574,0.2,0.452728,0.58425,11.0,19.0,12.0,12.0,8.0,D,False,True
19609170,19609170,262644,Alphonso Davies,18572,,False,False,0,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,1,1,142,1,0,0,0.0,0.6425,0.0,0.0,0.2,0.2667,,,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,32.4,bench,0.08678000000000001,0.038461538461538464,0,262216.0,0,0,test,0.329972,3.0566666666666666,0.133987,7.666666666666667,1489387,1,0.3104660327451038,0.329972,0.133987,0.3945825781080034,0.6756178845086783,0.08889999999999999,0.0,0.0,0.345898,0.418862,24.0,5.0,22.0,22.0,-19.0,D,False,False
19609170,19609170,16488492,Homam Al-Amin,18544,DEF,True,False,33,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,1,90,1,0,0,0.0194,0.0194,0.0,0.0194,1.0,2.0291,DEF,DEF,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,90.0,starter,0.038461538461538464,0.24,0,262216.0,0,0,test,0.090909,11.0,0.043478,23.0,1489387,1,0.5821596199727872,0.090909,0.043478,0.7398878443743714,0.18613623659825512,0.6763666666666667,0.02788157516527738,0.0,0.525362,0.614433,6.0,26.0,8.0,9.0,20.0,C,True,True
19609170,19609170,301073,Hasan Al-Haydos,18544,,False,False,0,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,18.0,bench,0.038461538461538464,0.24,0,262216.0,0,0,test,0.13968233333333335,7.166666666666667,0.05529,18.166666666666668,1489387,1,0.25191350988460653,0.13968233333333335,0.05529,0.3201660462228831,0.2859996683048947,0.0,0.0,0.0,0.183558,0.215148,30.0,17.0,31.0,31.0,-13.0,D,False,False
19609170,19609170,301352,Boualem Khoukhi,18544,DEF,True,True,90,0,0,0,0,0.0070,732,26618,2026-06-18 22:00:00+00:00,1,1,1,0,90,1,0,1,0.0,0.0,1.0,0.0,1.0,3.0,DEF,DEF,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,90.0,starter,0.038461538461538464,0.24,0,262216.0,0,0,test,0.07008566666666667,14.333333333333334,0.028605666666666668,36.333333333333336,1489387,1,0.6849150447136484,0.07008566666666667,0.028605666666666668,0.8704834526936888,0.14350044806139228,1.0,0.0,0.2,0.604544,0.643247,3.0,27.0,6.0,6.0,24.0,C,True,True
19609170,19609170,301403,Karim Boudiaf,18544,,False,False,0,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,37,0,0,0,0.0185,0.0185,0.0,0.045,0.0,0.0277,,,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,18.0,bench,0.038461538461538464,0.24,0,262216.0,0,0,test,0.07008566666666667,14.333333333333334,0.028605666666666668,36.333333333333336,1489387,1,0.2552826626747954,0.07008566666666667,0.028605666666666668,0.32444802509908416,0.14350044806139228,0.009233333333333333,0.06467375682667433,0.0,0.155529,0.174833,26.0,28.0,33.0,33.0,2.0,D,False,False
19609170,19609170,301507,Pedro Miguel,18544,DEF,True,False,90,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,DEF,DEF,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,90.0,starter,0.038461538461538464,0.24,0,262216.0,0,0,test,0.06198866666666667,16.333333333333332,0.025269,39.666666666666664,1489387,1,0.4739004886813637,0.06198866666666667,0.025269,0.6022973751336542,0.12692183529768272,0.0,0.0,0.0,0.392535,0.530718,22.0,29.0,17.0,17.0,7.0,D,False,True
19609170,19609170,302082,Ahmed Alaaeldin,18544,,False,False,0,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,37,0,0,1,0.2325,0.2325,0.0,0.5655,0.0,0.3488,,,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,18.0,bench,0.038461538461538464,0.24,0,262216.0,0,0,test,0.17171733333333336,5.833333333333333,0.06699366666666667,15.333333333333334,1489387,1,0.31479198017563614,0.17171733333333336,0.06699366666666667,0.40008058210801123,0.3515913516302542,0.11626666666666667,0.8127335441218742,0.2,0.318571,0.265547,23.0,14.0,25.0,29.0,-9.0,D,False,False
19609170,19609170,371386,Stephen Eustaquio,18572,MID,True,True,90,0,0,0,0,0.0499,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,139,1,0,0,0.0371,0.0371,0.0,0.024,0.2,0.0037,MID,MID,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,32.4,starter,0.08678000000000001,0.038461538461538464,0,262216.0,0,0,test,0.172494,5.833333333333333,0.069136,14.5,1489387,1,0.5029190949133595,0.172494,0.069136,0.6391781777093185,0.35318157713515075,0.0012333333333333335,0.03449267030755965,0.0,0.344891,0.41456,10.0,13.0,23.0,23.0,3.0,B,True,False
19609170,19609170,586846,Derek Cornelius,18572,DEF,True,False,46,0,0,0,0,0.0997,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,280,3,0,3,1.3023,1.3023,0.0,0.4186,0.6,0.51,DEF,DEF,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,61.2,starter,0.08678000000000001,0.038461538461538464,0,262216.0,0,0,test,0.10047833333333334,10.0,0.040793,24.666666666666668,1489387,1,0.6295794576038546,0.10047833333333334,0.040793,0.8001554415104853,0.20572945281910127,0.17,0.6016096579476862,0.6,0.528616,0.534311,4.0,23.0,7.0,16.0,19.0,C,True,True
19609170,19609170,294018,Ahmed Fathi,18544,,False,False,54,0,0,0,0,,732,26618,2026-06-18 22:00:00+00:00,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,0.800,"[28931601   301507 37636090 37389528    62770    65411 37646932 16488492
 32777402   301352    54065 35659846 37581727   371386 37582178   262216
 16827175   586846   262142 31238822 37625846   262290]","[   95802   301237   302082   301745   301073   301403 24446328   302695
    54304   294018 24446326  4599015 37700629 37598601 37540713 31627620
   409137 20326101  4545516 37614807 31216826 37682671 37537859   262644
   261991 37694071 37569765 37551076 23241281]",262142.0,18.0,bench,0.038461538461538464,0.24,0,262216.0,0,0,test,0.05731033333333333,17.666666666666668,0.024183,44.0,1489387,1,0.25191350988460653,0.05731033333333333,0.024183,0.3201660462228831,0.11734294475638496,0.0,0.0,0.0,0.141394,0.166155,31.0,30.0,34.0,34.0,-1.0,D,False,False
19609128,19609128,5666528,César Huerta,18576,,False,False,6,0,0,0,0,,732,26618,2026-06-19 01:00:00+00:00,0,0,0,0,218,3,0,3,0.5079,1.5399,0.0,0.2097,0.6,0.1346,,,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
   608280  9967153 37420363 37530277   253754   254052  1525399 21045321
  1525361   160217   254057   253737   254106 37451396]","[29763086 31626482    52868 11711899 37342720 37622054   461590 37621326
 29735915 37563550   320844 37528761 37342723 13186239   447092   254021
  2503729   253753    95174 37547842 37253495   253683 37569331 37739232
 37661731  5666528   253902   253833]",37530277.0,61.2,bench,0.1382,0.2,0,1525361.0,0,0,test,0.2611113333333333,3.8333333333333335,0.12287566666666667,8.166666666666666,1489388,1,0.324392290957117,0.2611113333333333,0.12287566666666667,0.38471077352479843,0.7197888784443015,0.027623855846981075,0.14931643406436912,0.5,0.454304,0.545795,22.0,6.0,12.0,14.0,-16.0,D,False,False
19609128,19609128,9967153,Kang-in Lee,18567,FWD,True,False,90,0,0,0,0,0.0527,732,26618,2026-06-19 01:00:00+00:00,0,0,0,1,90,1,0,1,0.0,0.0,0.0,0.0,0.2,0.1333,FWD,FWD,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
   608280  9967153 37420363 37530277   253754   254052  1525399 21045321
  1525361   160217   254057   253737   254106 37451396]","[29763086 31626482    52868 11711899 37342720 37622054   461590 37621326
 29735915 37563550   320844 37528761 37342723 13186239   447092   254021
  2503729   253753    95174 37547842 37253495   253683 37569331 37739232
 37661731  5666528   253902   253833]",37530277.0,32.4,starter,0.062996,0.24,0,1525361.0,0,0,test,0.1435296,9.8,0.0641418,23.1,1489388,1,0.536176694969013,0.1435296,0.0641418,0.6358750094180478,0.3956588497660994,0.02735705783360013,0.0,0.16666666666666666,0.365873,0.430629,11.0,18.0,18.0,21.0,7.0,D,False,True
19609128,19609128,21045321,Érik Lira,18576,MID,True,False,90,0,0,0,0,,732,26618,2026-06-19 01:00:00+00:00,0,0,0,1,76,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0,MID,MID,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
   608280  9967153 37420363 37530277   253754   254052  1525399 21045321
  1525361   160217   254057   253737   254106 37451396]","[29763086 31626482    52868 11711899 37342720 37622054   461590 37621326
 29735915 37563550   320844 37528761 37342723 13186239   447092   254021
  2503729   253753    95174 37547842 37253495   253683 37569331 37739232
 37661731  5666528   253902   253833]",37530277.0,90.0,starter,0.1382,0.2,0,1525361.0,0,0,test,0.064857,15.666666666666666,0.030752666666666668,35.0,1489388,1,0.5792060580580215,0.064857,0.030752666666666668,0.6869053822712677,0.1787871353315268,0.41045848212453306,0.0,0.0,0.47616,0.585306,8.0,31.0,10.0,10.0,23.0,C,True,True
19609128,19609128,29735915,Hyeon-gyu Oh,18567,,False,False,39,0,0,0,0,0.0254,732,26618,2026-06-19 01:00:00+00:00,1,2,4,0,290,3,0,6,1.7047,4.1392,0.6207,0.529,0.6,1.7053,,,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
   608280  9967153 37420363 37530277   253754   254052  1525399 21045321
  1525361   160217   254057   253737   254106 37451396]","[29763086 31626482    52868 11711899 37342720 37622054   461590 37621326
 29735915 37563550   320844 37528761 37342723 13186239   447092   254021
  2503729   253753    95174 37547842 37253495   253683 37569331 37739232
 37661731  5666528   253902   253833]",37530277.0,61.2,bench,0.062996,0.24,0,1525361.0,0,0,test,0.251055,3.983333333333333,0.11461966666666668,8.833333333333334,1489388,1,0.6572135700964828,0.251055,0.11461966666666668,0.7794178467583744,0.6920672288366168,0.34997742478348315,0.3766733124465964,1.0,0.670945,0.687424,5.0,7.0,5.0,6.0,2.0,B,False,False
19609128,19609128,31626482,Gue-sung Cho,18567,,False,False,19,0,0,0,1,0.6651,732,26618,2026-06-19 01:00:00+00:00,1,2,3,0,281,2,0,4,0.171,2.9196,0.6406,0.0548,0.4,1.4684,,,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
   608280  9967153 37420363 37530277   253754   254052  1525399 21045321
  1525361   160217   254057   253737   254106 37451396]","[29763086 31626482    52868 11711899 37342720 37622054   461590 37621326
 29735915 37563550   320844 37528761 37342723 13186239   447092   254021
  2503729   253753    95174 37547842 37253495   253683 37569331 37739232
 37661731  5666528   253902   253833]",37530277.0,46.8,bench,0.062996,0.24,0,1525361.0,0,0,test,0.22067199999999998,4.55,0.1028,9.966666666666667,1489388,1,0.5037990641717074,0.22067199999999998,0.1028,0.5974769841376678,0.6083123599284376,0.30135861757583216,0.03902022215892908,0.6666666666666666,0.501119,0.541378,12.0,10.0,8.0,16.0,-2.0,D,False,False
