sportmonks_fixture_id,bookmaker,market,label,selection_name,odds,implied_probability,timestamp,finished,league_id,season_id,mapping_confidence,reason
19609131,Bet365,Anytime Goal Scorer,Anytime,Abdessamad Ezzalzouli,5.5,0.181818,,True,732,,UNMAPPED,no_match
19609131,Bet365,Anytime Goal Scorer,Anytime,Neymar Jr,3.1,0.322581,,True,732,,UNMAPPED,no_match
19609131,Bet365,Anytime Goal Scorer,Anytime,Nayef Aguerd,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609131,Bet365,Anytime Goal Scorer,Anytime,Rayan Vitor,3.2,0.3125,,True,732,,UNMAPPED,no_match
19609131,Bet365,Anytime Goal Scorer,Anytime,Wesley,8.5,0.117647,,True,732,,UNMAPPED,no_match
19609131,Bet365,Anytime Goal Scorer,Anytime,Ali Maamar,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609131,Bet365,Anytime Goal Scorer,Anytime,Ederson Silva,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609131,Bet365,First Goal Scorer,First,Danilo Da Silva,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609131,Bet365,First Goal Scorer,First,Gabriel Magalhaes,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609131,Bet365,First Goal Scorer,First,Abdessamad Ezzalzouli,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609131,Bet365,First Goal Scorer,First,Neymar Jr,7.0,0.142857,,True,732,,UNMAPPED,no_match
19609131,Bet365,First Goal Scorer,First,Nayef Aguerd,67.0,0.014925,,True,732,,UNMAPPED,no_match
19609131,Bet365,First Goal Scorer,First,Rayan Vitor,7.0,0.142857,,True,732,,UNMAPPED,no_match
19609131,Bet365,First Goal Scorer,First,Wesley,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609131,Bet365,First Goal Scorer,First,Ali Maamar,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609131,Bet365,First Goal Scorer,First,Ederson Silva,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609131,Bet365,Last Goal Scorer,Last,Danilo Da Silva,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609131,Bet365,Last Goal Scorer,Last,Gabriel Magalhaes,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609131,Bet365,Last Goal Scorer,Last,Abdessamad Ezzalzouli,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609131,Bet365,Last Goal Scorer,Last,Neymar Jr,7.0,0.142857,,True,732,,UNMAPPED,no_match
19609131,Bet365,Last Goal Scorer,Last,Nayef Aguerd,67.0,0.014925,,True,732,,UNMAPPED,no_match
19609131,Bet365,Last Goal Scorer,Last,Rayan Vitor,7.0,0.142857,,True,732,,UNMAPPED,no_match
19609131,Bet365,Last Goal Scorer,Last,Wesley,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609131,Bet365,Last Goal Scorer,Last,Ali Maamar,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609131,Bet365,Last Goal Scorer,Last,Ederson Silva,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609131,Bet365,Away Anytime Goal Scorer,Anytime,Abdessamad Ezzalzouli,5.5,0.181818,,True,732,,UNMAPPED,no_match
19609131,Bet365,Away Anytime Goal Scorer,Anytime,Nayef Aguerd,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609131,Bet365,Away Anytime Goal Scorer,Anytime,Ali Maamar,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609131,Bet365,Away First Goal Scorer,First,Abdessamad Ezzalzouli,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609131,Bet365,Away First Goal Scorer,First,Nayef Aguerd,67.0,0.014925,,True,732,,UNMAPPED,no_match
19609131,Bet365,Away First Goal Scorer,First,Ali Maamar,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609131,Bet365,Away Last Goal Scorer,Last,Abdessamad Ezzalzouli,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609131,Bet365,Away Last Goal Scorer,Last,Nayef Aguerd,67.0,0.014925,,True,732,,UNMAPPED,no_match
19609131,Bet365,Away Last Goal Scorer,Last,Ali Maamar,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Anytime Goal Scorer,Anytime,Danilo Da Silva,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Anytime Goal Scorer,Anytime,Gabriel Magalhaes,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Anytime Goal Scorer,Anytime,Neymar Jr,3.1,0.322581,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Anytime Goal Scorer,Anytime,Rayan Vitor,3.2,0.3125,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Anytime Goal Scorer,Anytime,Wesley,8.5,0.117647,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Anytime Goal Scorer,Anytime,Ederson Silva,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home First Goal Scorer,First,Danilo Da Silva,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home First Goal Scorer,First,Gabriel Magalhaes,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home First Goal Scorer,First,Neymar Jr,7.0,0.142857,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home First Goal Scorer,First,Rayan Vitor,7.0,0.142857,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home First Goal Scorer,First,Wesley,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home First Goal Scorer,First,Ederson Silva,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Last Goal Scorer,Last,Danilo Da Silva,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Last Goal Scorer,Last,Gabriel Magalhaes,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Last Goal Scorer,Last,Neymar Jr,7.0,0.142857,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Last Goal Scorer,Last,Rayan Vitor,7.0,0.142857,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Last Goal Scorer,Last,Wesley,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609131,Bet365,Home Last Goal Scorer,Last,Ederson Silva,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609131,Betano,Away Anytime Goal Scorer,Anytime,Nayef Aguerd,12.5,0.08,,True,732,,UNMAPPED,no_match
19609131,Betano,Away Anytime Goal Scorer,Anytime,Abde Ezzalzouli,5.8,0.172414,,True,732,,UNMAPPED,no_match
19609131,Betano,Away First Goal Scorer,First,Nayef Aguerd,30.0,0.033333,,True,732,,UNMAPPED,no_match
19609131,Betano,Away First Goal Scorer,First,Abde Ezzalzouli,13.5,0.074074,,True,732,,UNMAPPED,no_match
19609131,Betano,Away Last Goal Scorer,Last,Nayef Aguerd,32.0,0.03125,,True,732,,UNMAPPED,no_match
19609131,Betano,Away Last Goal Scorer,Last,Abde Ezzalzouli,13.5,0.074074,,True,732,,UNMAPPED,no_match
19609131,Betano,Home Anytime Goal Scorer,Anytime,Gabriel Magalhães,12.0,0.083333,,True,732,,UNMAPPED,no_match
19609131,Betano,Home Anytime Goal Scorer,Anytime,Wesley Franca,8.5,0.117647,,True,732,,UNMAPPED,no_match
19609131,Betano,Home Anytime Goal Scorer,Anytime,Rayan Vitor,4.2,0.238095,,True,732,,UNMAPPED,no_match
19609131,Betano,Home Anytime Goal Scorer,Anytime,Neymar,2.62,0.381679,,True,732,,UNMAPPED,no_match
19609131,Betano,Home First Goal Scorer,First,Gabriel Magalhães,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609131,Betano,Home First Goal Scorer,First,Wesley Franca,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609131,Betano,Home First Goal Scorer,First,Rayan Vitor,7.8,0.128205,,True,732,,UNMAPPED,no_match
19609131,Betano,Home First Goal Scorer,First,Neymar,5.3,0.188679,,True,732,,UNMAPPED,no_match
19609131,Betano,Home Last Goal Scorer,Last,Gabriel Magalhães,22.0,0.045455,,True,732,,UNMAPPED,no_match
19609131,Betano,Home Last Goal Scorer,Last,Wesley Franca,21.0,0.047619,,True,732,,UNMAPPED,no_match
19609131,Betano,Home Last Goal Scorer,Last,Rayan Vitor,7.8,0.128205,,True,732,,UNMAPPED,no_match
19609131,Betano,Home Last Goal Scorer,Last,Neymar,5.3,0.188679,,True,732,,UNMAPPED,no_match
19609155,Bet365,Anytime Goal Scorer,Anytime,Leverton Pierre,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609155,Bet365,Anytime Goal Scorer,Anytime,Ben Doak,3.4,0.294118,,True,732,,UNMAPPED,no_match
19609155,Bet365,Anytime Goal Scorer,Anytime,Pierre Woodenski,12.0,0.083333,,True,732,,UNMAPPED,no_match
19609155,Bet365,First Goal Scorer,First,Leverton Pierre,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609155,Bet365,First Goal Scorer,First,Ben Doak,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609155,Bet365,First Goal Scorer,First,Pierre Woodenski,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609155,Bet365,Last Goal Scorer,Last,Leverton Pierre,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609155,Bet365,Last Goal Scorer,Last,Ben Doak,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609155,Bet365,Last Goal Scorer,Last,Pierre Woodenski,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609155,Bet365,Away Anytime Goal Scorer,Anytime,Ben Doak,3.4,0.294118,,True,732,,UNMAPPED,no_match
19609155,Bet365,Away First Goal Scorer,First,Ben Doak,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609155,Bet365,Away Last Goal Scorer,Last,Ben Doak,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609155,Bet365,Home Anytime Goal Scorer,Anytime,Leverton Pierre,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609155,Bet365,Home Anytime Goal Scorer,Anytime,Pierre Woodenski,12.0,0.083333,,True,732,,UNMAPPED,no_match
19609155,Bet365,Home First Goal Scorer,First,Leverton Pierre,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609155,Bet365,Home First Goal Scorer,First,Pierre Woodenski,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609155,Bet365,Home Last Goal Scorer,Last,Leverton Pierre,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609155,Bet365,Home Last Goal Scorer,Last,Pierre Woodenski,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609155,Betano,Away Anytime Goal Scorer,Anytime,Ben Doak,3.8,0.263158,,True,732,,UNMAPPED,no_match
19609155,Betano,Away First Goal Scorer,First,Ben Doak,8.25,0.121212,,True,732,,UNMAPPED,no_match
19609155,Betano,Away Last Goal Scorer,Last,Ben Doak,8.25,0.121212,,True,732,,UNMAPPED,no_match
19609155,Betano,Home Anytime Goal Scorer,Anytime,Leverton Pierre,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609155,Betano,Home First Goal Scorer,First,Leverton Pierre,28.0,0.035714,,True,732,,UNMAPPED,no_match
19609155,Betano,Home Last Goal Scorer,Last,Leverton Pierre,29.0,0.034483,,True,732,,UNMAPPED,no_match
19609139,Bet365,Anytime Goal Scorer,Anytime,Zeno Debast,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609139,Bet365,Anytime Goal Scorer,Anytime,Ahmed Sayed Zizo,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609139,Bet365,Anytime Goal Scorer,Anytime,Nabil Emad,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609139,Bet365,Anytime Goal Scorer,Anytime,Hamdi Fathi,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609139,Bet365,Anytime Goal Scorer,Anytime,Marwan Attia,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609139,Bet365,Anytime Goal Scorer,Anytime,Mostafa Ziko,6.0,0.166667,,True,732,,UNMAPPED,no_match
19609139,Bet365,Anytime Goal Scorer,Anytime,Karim Hafez,19.0,0.052632,,True,732,,UNMAPPED,no_match
19609139,Bet365,First Goal Scorer,First,Zeno Debast,29.0,0.034483,,True,732,,UNMAPPED,no_match
19609139,Bet365,First Goal Scorer,First,Ahmed Sayed Zizo,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609139,Bet365,First Goal Scorer,First,Nabil Emad,29.0,0.034483,,True,732,,UNMAPPED,no_match
19609139,Bet365,First Goal Scorer,First,Hamdi Fathi,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609139,Bet365,First Goal Scorer,First,Marwan Attia,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609139,Bet365,First Goal Scorer,First,Mostafa Ziko,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609139,Bet365,First Goal Scorer,First,Karim Hafez,51.0,0.019608,,True,732,,UNMAPPED,no_match
19609139,Bet365,Last Goal Scorer,Last,Zeno Debast,29.0,0.034483,,True,732,,UNMAPPED,no_match
19609139,Bet365,Last Goal Scorer,Last,Ahmed Sayed Zizo,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609139,Bet365,Last Goal Scorer,Last,Nabil Emad,29.0,0.034483,,True,732,,UNMAPPED,no_match
19609139,Bet365,Last Goal Scorer,Last,Hamdi Fathi,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609139,Bet365,Last Goal Scorer,Last,Marwan Attia,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609139,Bet365,Last Goal Scorer,Last,Mostafa Ziko,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609139,Bet365,Last Goal Scorer,Last,Karim Hafez,51.0,0.019608,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Anytime Goal Scorer,Anytime,Ahmed Sayed Zizo,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Anytime Goal Scorer,Anytime,Nabil Emad,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Anytime Goal Scorer,Anytime,Hamdi Fathi,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Anytime Goal Scorer,Anytime,Marwan Attia,13.0,0.076923,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Anytime Goal Scorer,Anytime,Mostafa Ziko,6.0,0.166667,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Anytime Goal Scorer,Anytime,Karim Hafez,19.0,0.052632,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away First Goal Scorer,First,Ahmed Sayed Zizo,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away First Goal Scorer,First,Nabil Emad,29.0,0.034483,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away First Goal Scorer,First,Hamdi Fathi,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away First Goal Scorer,First,Marwan Attia,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away First Goal Scorer,First,Mostafa Ziko,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away First Goal Scorer,First,Karim Hafez,51.0,0.019608,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Last Goal Scorer,Last,Ahmed Sayed Zizo,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Last Goal Scorer,Last,Nabil Emad,29.0,0.034483,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Last Goal Scorer,Last,Hamdi Fathi,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Last Goal Scorer,Last,Marwan Attia,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Last Goal Scorer,Last,Mostafa Ziko,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609139,Bet365,Away Last Goal Scorer,Last,Karim Hafez,51.0,0.019608,,True,732,,UNMAPPED,no_match
19609139,Bet365,Home Anytime Goal Scorer,Anytime,Zeno Debast,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609139,Bet365,Home First Goal Scorer,First,Zeno Debast,29.0,0.034483,,True,732,,UNMAPPED,no_match
19609139,Bet365,Home Last Goal Scorer,Last,Zeno Debast,29.0,0.034483,,True,732,,UNMAPPED,no_match
19609139,Betano,Away Anytime Goal Scorer,Anytime,Hamdi Fathi,13.5,0.074074,,True,732,,UNMAPPED,no_match
19609139,Betano,Away Anytime Goal Scorer,Anytime,Marwan Attia,22.0,0.045455,,True,732,,UNMAPPED,no_match
19609139,Betano,Away Anytime Goal Scorer,Anytime,Mostafa Ziko,5.1,0.196078,,True,732,,UNMAPPED,no_match
19609139,Betano,Away Anytime Goal Scorer,Anytime,Karim Hafez,13.5,0.074074,,True,732,,UNMAPPED,no_match
19609139,Betano,Away First Goal Scorer,First,Hamdi Fathi,25.0,0.04,,True,732,,UNMAPPED,no_match
19609139,Betano,Away First Goal Scorer,First,Marwan Attia,37.0,0.027027,,True,732,,UNMAPPED,no_match
19609139,Betano,Away First Goal Scorer,First,Mostafa Ziko,10.25,0.097561,,True,732,,UNMAPPED,no_match
19609139,Betano,Away First Goal Scorer,First,Karim Hafez,25.0,0.04,,True,732,,UNMAPPED,no_match
19609139,Betano,Away Last Goal Scorer,Last,Hamdi Fathi,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609139,Betano,Away Last Goal Scorer,Last,Marwan Attia,40.0,0.025,,True,732,,UNMAPPED,no_match
19609139,Betano,Away Last Goal Scorer,Last,Mostafa Ziko,10.25,0.097561,,True,732,,UNMAPPED,no_match
19609139,Betano,Away Last Goal Scorer,Last,Karim Hafez,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609139,Betano,Home Anytime Goal Scorer,Anytime,Zeno Debast,19.0,0.052632,,True,732,,UNMAPPED,no_match
19609139,Betano,Home First Goal Scorer,First,Zeno Debast,35.0,0.028571,,True,732,,UNMAPPED,no_match
19609139,Betano,Home Last Goal Scorer,Last,Zeno Debast,35.0,0.028571,,True,732,,UNMAPPED,no_match
19609160,Bet365,Anytime Goal Scorer,Anytime,Matthew Garbett,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609160,Bet365,First Goal Scorer,First,Matthew Garbett,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609160,Bet365,Last Goal Scorer,Last,Matthew Garbett,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609160,Bet365,Away Anytime Goal Scorer,Anytime,Matthew Garbett,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609160,Bet365,Away First Goal Scorer,First,Matthew Garbett,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609160,Bet365,Away Last Goal Scorer,Last,Matthew Garbett,34.0,0.029412,,True,732,,UNMAPPED,no_match
19609160,Betano,Away Anytime Goal Scorer,Anytime,Matthew Garbett,9.25,0.108108,,True,732,,UNMAPPED,no_match
19609160,Betano,Away First Goal Scorer,First,Matthew Garbett,16.5,0.060606,,True,732,,UNMAPPED,no_match
19609160,Betano,Away Last Goal Scorer,Last,Matthew Garbett,16.5,0.060606,,True,732,,UNMAPPED,no_match
19609161,Bet365,Anytime Goal Scorer,Anytime,Ronald Araujo,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609161,Bet365,First Goal Scorer,First,Ronald Araujo,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609161,Bet365,Last Goal Scorer,Last,Ronald Araujo,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609161,Bet365,Away Anytime Goal Scorer,Anytime,Ronald Araujo,9.0,0.111111,,True,732,,UNMAPPED,no_match
19609161,Bet365,Away First Goal Scorer,First,Ronald Araujo,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609161,Bet365,Away Last Goal Scorer,Last,Ronald Araujo,23.0,0.043478,,True,732,,UNMAPPED,no_match
19609161,Betano,Away Anytime Goal Scorer,Anytime,Facundo Torres,4.25,0.235294,,True,732,,UNMAPPED,no_match
19609161,Betano,Away Anytime Goal Scorer,Anytime,Giorgian de Arrascaeta,2.9,0.344828,,True,732,,UNMAPPED,no_match
19609161,Betano,Away Anytime Goal Scorer,Anytime,Ronald Araújo,6.6,0.151515,,True,732,,UNMAPPED,no_match
19609161,Betano,Away First Goal Scorer,First,Facundo Torres,8.0,0.125,,True,732,,UNMAPPED,no_match
19609161,Betano,Away First Goal Scorer,First,Giorgian de Arrascaeta,5.4,0.185185,,True,732,,UNMAPPED,no_match
19609161,Betano,Away First Goal Scorer,First,Ronald Araújo,12.5,0.08,,True,732,,UNMAPPED,no_match
19609161,Betano,Away Last Goal Scorer,Last,Facundo Torres,8.0,0.125,,True,732,,UNMAPPED,no_match
19609161,Betano,Away Last Goal Scorer,Last,Giorgian de Arrascaeta,5.4,0.185185,,True,732,,UNMAPPED,no_match
19609161,Betano,Away Last Goal Scorer,Last,Ronald Araújo,12.5,0.08,,True,732,,UNMAPPED,no_match
19609161,Betano,Home Anytime Goal Scorer,Anytime,Ala'a Al-Hajji,8.5,0.117647,,True,732,,UNMAPPED,no_match
19609161,Betano,Home First Goal Scorer,First,Ala'a Al-Hajji,15.5,0.064516,,True,732,,UNMAPPED,no_match
19609161,Betano,Home Last Goal Scorer,Last,Ala'a Al-Hajji,16.0,0.0625,,True,732,,UNMAPPED,no_match
19609156,Bet365,Anytime Goal Scorer,Anytime,Aral Simsir,4.0,0.25,,True,732,,UNMAPPED,no_match
19609156,Bet365,Anytime Goal Scorer,Anytime,Baris Yilmaz,3.2,0.3125,,True,732,,UNMAPPED,no_match
19609156,Bet365,Anytime Goal Scorer,Anytime,Demir Tiknaz,6.0,0.166667,,True,732,,UNMAPPED,no_match
19609156,Bet365,Anytime Goal Scorer,Anytime,Kenan Yildiz,3.2,0.3125,,True,732,,UNMAPPED,no_match
19609156,Bet365,First Goal Scorer,First,Aral Simsir,10.0,0.1,,True,732,,UNMAPPED,no_match
19609156,Bet365,First Goal Scorer,First,Baris Yilmaz,7.5,0.133333,,True,732,,UNMAPPED,no_match
19609156,Bet365,First Goal Scorer,First,Demir Tiknaz,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609156,Bet365,First Goal Scorer,First,Kenan Yildiz,7.5,0.133333,,True,732,,UNMAPPED,no_match
19609156,Bet365,Last Goal Scorer,Last,Aral Simsir,10.0,0.1,,True,732,,UNMAPPED,no_match
19609156,Bet365,Last Goal Scorer,Last,Baris Yilmaz,7.5,0.133333,,True,732,,UNMAPPED,no_match
19609156,Bet365,Last Goal Scorer,Last,Demir Tiknaz,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609156,Bet365,Last Goal Scorer,Last,Kenan Yildiz,7.5,0.133333,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away Anytime Goal Scorer,Anytime,Aral Simsir,4.0,0.25,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away Anytime Goal Scorer,Anytime,Baris Yilmaz,3.2,0.3125,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away Anytime Goal Scorer,Anytime,Demir Tiknaz,6.0,0.166667,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away Anytime Goal Scorer,Anytime,Kenan Yildiz,3.2,0.3125,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away First Goal Scorer,First,Aral Simsir,10.0,0.1,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away First Goal Scorer,First,Baris Yilmaz,7.5,0.133333,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away First Goal Scorer,First,Demir Tiknaz,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away First Goal Scorer,First,Kenan Yildiz,7.5,0.133333,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away Last Goal Scorer,Last,Aral Simsir,10.0,0.1,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away Last Goal Scorer,Last,Baris Yilmaz,7.5,0.133333,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away Last Goal Scorer,Last,Demir Tiknaz,15.0,0.066667,,True,732,,UNMAPPED,no_match
19609156,Bet365,Away Last Goal Scorer,Last,Kenan Yildiz,7.5,0.133333,,True,732,,UNMAPPED,no_match
19609156,Betano,Away Anytime Goal Scorer,Anytime,Kenan Yildiz,3.05,0.327869,,True,732,,UNMAPPED,no_match
19609156,Betano,Away First Goal Scorer,First,Kenan Yildiz,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609156,Betano,Away Last Goal Scorer,Last,Kenan Yildiz,6.5,0.153846,,True,732,,UNMAPPED,no_match
19609159,Bet365,Anytime Goal Scorer,Anytime,Hannibal Mejbri,7.0,0.142857,,True,732,,UNMAPPED,no_match
19609159,Bet365,Anytime Goal Scorer,Anytime,Hadj Mahmoud,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609159,Bet365,First Goal Scorer,First,Hannibal Mejbri,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609159,Bet365,First Goal Scorer,First,Hadj Mahmoud,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609159,Bet365,Last Goal Scorer,Last,Hannibal Mejbri,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609159,Bet365,Last Goal Scorer,Last,Hadj Mahmoud,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609159,Bet365,Away Anytime Goal Scorer,Anytime,Hannibal Mejbri,7.0,0.142857,,True,732,,UNMAPPED,no_match
19609159,Bet365,Away Anytime Goal Scorer,Anytime,Hadj Mahmoud,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609159,Bet365,Away First Goal Scorer,First,Hannibal Mejbri,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609159,Bet365,Away First Goal Scorer,First,Hadj Mahmoud,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609159,Bet365,Away Last Goal Scorer,Last,Hannibal Mejbri,17.0,0.058824,,True,732,,UNMAPPED,no_match
19609159,Bet365,Away Last Goal Scorer,Last,Hadj Mahmoud,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609159,Betano,Away Anytime Goal Scorer,Anytime,Hannibal Mejbri,7.5,0.133333,,True,732,,UNMAPPED,no_match
19609159,Betano,Away Anytime Goal Scorer,Anytime,Hadj Mahmoud,11.0,0.090909,,True,732,,UNMAPPED,no_match
19609159,Betano,Away First Goal Scorer,First,Hannibal Mejbri,14.0,0.071429,,True,732,,UNMAPPED,no_match
19609159,Betano,Away First Goal Scorer,First,Hadj Mahmoud,20.0,0.05,,True,732,,UNMAPPED,no_match
19609159,Betano,Away Last Goal Scorer,Last,Hannibal Mejbri,14.0,0.071429,,True,732,,UNMAPPED,no_match
19609159,Betano,Away Last Goal Scorer,Last,Hadj Mahmoud,20.0,0.05,,True,732,,UNMAPPED,no_match
19609159,Betano,Home Anytime Goal Scorer,Anytime,Sebastian Nanasi,4.9,0.204082,,True,732,,UNMAPPED,no_match
19609159,Betano,Home Anytime Goal Scorer,Anytime,Emil Holm,14.5,0.068966,,True,732,,UNMAPPED,no_match
19609159,Betano,Home First Goal Scorer,First,Sebastian Nanasi,9.25,0.108108,,True,732,,UNMAPPED,no_match
19609159,Betano,Home First Goal Scorer,First,Emil Holm,25.0,0.04,,True,732,,UNMAPPED,no_match
19609159,Betano,Home Last Goal Scorer,Last,Sebastian Nanasi,9.25,0.108108,,True,732,,UNMAPPED,no_match
19609159,Betano,Home Last Goal Scorer,Last,Emil Holm,26.0,0.038462,,True,732,,UNMAPPED,no_match
19609167,Bet365,Anytime Goal Scorer,Anytime,Michael Murillo,7.5,0.133333,,True,732,,UNMAPPED,no_match
19609167,Bet365,Anytime Goal Scorer,Anytime,Thomas Partey,5.5,0.181818,,True,732,,UNMAPPED,no_match
19609167,Bet365,Anytime Goal Scorer,Anytime,Abdul Fatawu,4.75,0.210526,,True,732,,UNMAPPED,no_match
