sportmonks_fixture_id,fixture_id,player_id,player_name,team_id,match_position,starter,captain,match_minutes,match_goals,match_assists,match_shots,match_shots_on_target,match_xg,league_id,season_id,match_date,goals_last_3,goals_last_5,goals_last_10,assists_last_5,minutes_last_5,starts_last_5,shots_last_5,shots_on_target_last_5,xg_last_5,xg_last_10,goals_per_90,xg_per_90,starter_probability,recent_form_score,position,position_group,formation,lineup_available,lineup_quality_score,starting_xi_json,bench_json,goalkeeper_player_id,expected_minutes,lineup_status,team_strength_proxy,opponent_defense_proxy,target_anytime,first_goal_player_id,target_first_goal,target_most_likely,split,implied_probability_anytime,odds_anytime,implied_probability_first,odds_first,api_football_fixture_id,has_goalscorer_odds
19609142,19609142,1548527,Nasser Al-Dawsari,18562,FWD,True,False,90,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,FWD,FWD,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,18.0,starter,0.033938461538461535,0.3076923076923077,0,37656179.0,0,0,test,0.051354000000000004,19.666666666666668,0.01601066666666667,63.0,1489397,1
19609142,19609142,37562153,Musab Al-Juwayr,18562,MID,True,False,51,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,67,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,MID,MID,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,90.0,starter,0.033938461538461535,0.3076923076923077,0,37656179.0,0,0,test,0.09049766666666666,11.5,0.028605666666666668,36.333333333333336,1489397,1
19609142,19609142,522646,Firas Al-Buraikan,18562,FWD,True,False,60,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,FWD,FWD,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,90.0,starter,0.033938461538461535,0.3076923076923077,0,37656179.0,0,0,test,0.12971333333333335,7.833333333333333,0.042308000000000005,24.0,1489397,1
19609142,19609142,530762,Martín Zubimendi,18710,,False,False,0,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,239,2,0,1,0.0,0.0,0.0,0.0,0.4,0.0,,,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,46.8,bench,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,0.21176466666666668,4.75,0.07281333333333334,13.916666666666666,1489397,1
19609142,19609142,32710,Mikel Merino,18710,,False,False,29,0,0,0,0,0.0007,732,26618,2026-06-21 16:00:00+00:00,0,0,2,0,296,3,0,2,0.6342,2.1768,0.0,0.1928,0.6,0.3096,,,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,61.2,bench,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,0.43301733333333337,2.313333333333333,0.165457,6.1000000000000005,1489397,1
19609142,19609142,74060,Dani Olmo,18710,MID,True,False,61,0,1,0,0,0.0742,732,26618,2026-06-21 16:00:00+00:00,0,0,1,1,249,2,0,1,0.0,0.1294,0.0,0.0,0.4,0.2667,MID,MID,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,46.8,starter,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,0.47469266666666665,2.106666666666667,0.18657133333333334,5.366666666666667,1489397,1
19609142,19609142,160208,Alejandro Grimaldo,18710,,False,False,0,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,3,2,385,4,0,1,0.0,1.0392,0.0,0.0,0.8,1.0667,,,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,75.6,bench,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,0.215693,4.6866666666666665,0.07350433333333334,13.666666666666666,1489397,1
19609142,19609142,186299,Aymeric Laporte,18710,DEF,True,False,90,0,1,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,233,2,0,1,0.0,0.0,0.0,0.0,0.4,0.0,DEF,DEF,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,46.8,starter,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,0.14153433333333335,7.066666666666666,0.047619,21.0,1489397,1
19609142,19609142,186735,Fabián Ruiz,18710,,False,False,29,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,1,0,348,4,0,3,0.1297,0.9654,0.0,0.0335,0.8,0.0649,,,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,75.6,bench,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,0.28154866666666667,3.5666666666666664,0.09841266666666666,10.166666666666666,1489397,1
19609142,19609142,186795,Marcos Llorente,18710,,False,False,0,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,1,1,488,5,0,2,0.0,0.0,0.0,0.0,1.0,0.5333,,,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,90.0,bench,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,0.14652,6.833333333333333,0.049764,20.166666666666668,1489397,1
19609142,19609142,186864,Borja Iglesias,18710,,False,False,0,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,0,1,257,4,0,3,0.0,0.6934,0.0,0.0,0.8,0.6667,,,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,75.6,bench,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,0.5669050000000001,1.7833333333333332,0.24451733333333334,4.233333333333333,1489397,1
19609142,19609142,3130,David Raya,18710,,False,False,0,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,404,4,0,0,0.0,0.0,0.0,0.0,0.8,0.0,,,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,75.6,bench,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,,,,,1489397,0
19609142,19609142,186932,Mikel Oyarzabal,18710,FWD,True,False,51,2,1,0,3,1.5931,732,26618,2026-06-21 16:00:00+00:00,2,3,5,0,393,4,0,5,2.9362,5.6999,0.687,0.6724,0.8,2.7405,FWD,FWD,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,75.6,starter,0.07832307692307693,0.038461538461538464,1,37656179.0,0,1,test,0.6214236666666667,1.6133333333333333,0.2759563333333333,3.6833333333333336,1489397,1
19609142,19609142,303410,Salem Al-Dawsari,18562,FWD,True,True,104,0,0,0,0,0.0132,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,102,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,FWD,FWD,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,90.0,starter,0.033938461538461535,0.3076923076923077,0,37656179.0,0,0,test,0.111888,9.5,0.03627466666666667,29.333333333333332,1489397,1
19609142,19609142,303699,Mohamed Kanno,18562,,False,False,53,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,102,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,90.0,bench,0.033938461538461535,0.3076923076923077,0,37656179.0,0,0,test,0.087318,11.75,0.027754333333333336,37.0,1489397,1
19609142,19609142,304104,Ali bin Mohammed bin Ali Lajami,18562,DEF,True,False,90,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,DEF,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,18.0,starter,0.033938461538461535,0.3076923076923077,0,37656179.0,0,0,test,0.029131666666666667,34.333333333333336,0.008069,124.0,1489397,1
19609142,19609142,304255,Alaa Hejji,18562,,False,False,39,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,18.0,bench,0.033938461538461535,0.3076923076923077,0,37656179.0,0,0,test,0.047619,21.0,0.014925,67.0,1489397,1
19609142,19609142,305729,Abdullah Al-Khaibari,18562,MID,True,False,46,0,0,0,0,,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,102,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,MID,MID,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,90.0,starter,0.033938461538461535,0.3076923076923077,0,37656179.0,0,0,test,0.04287433333333334,23.333333333333332,0.012397333333333335,80.66666666666667,1489397,1
19609142,19609142,448389,Ferran Torres,18710,,False,False,44,0,0,0,1,0.1269,732,26618,2026-06-21 16:00:00+00:00,1,1,2,1,210,2,0,4,0.0,0.9517,0.4286,0.0,0.4,0.6667,,,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,46.8,bench,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,0.52403,1.9100000000000001,0.2136546666666667,4.716666666666667,1489397,1
19609142,19609142,448448,Marc Cucurella,18710,DEF,True,False,90,0,0,0,1,0.1791,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,365,4,0,1,0.0,0.0,0.0,0.0,0.8,0.0,DEF,DEF,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,75.6,starter,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,0.14353333333333332,7.033333333333334,0.048033,21.166666666666668,1489397,1
19609142,19609142,186910,Rodri,18710,MID,True,True,104,0,0,0,0,0.0973,732,26618,2026-06-21 16:00:00+00:00,0,0,0,0,401,5,0,1,0.119,0.2154,0.0,0.0267,1.0,0.0515,MID,MID,,True,0.800,"[  304104  4591900  9274009  1548527 37562153   522646   303410 24445509
   305729   303941 37447182    74060  8456257   186299  7698436   186910
 37656179 37288001   186932 37656790   187215   448448]","[37395343 10269843 37316487   159287 37288420   303276 37528964 24445516
   304255 30105910   304117   302768   303699 37561373 37673329     3130
 37551089   160208  4545389   186795    32710   448389   186735 37459030
 24468970 16475841 37297544   530762 37595819   186864]",187215.0,90.0,starter,0.07832307692307693,0.038461538461538464,0,37656179.0,0,0,test,0.2521366666666667,3.966666666666667,0.08730133333333334,11.5,1489397,1
19609152,19609152,2158212,Nicolas Raskin,18743,MID,True,False,58,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,408,4,0,2,0.2463,0.8062,0.0,0.0543,0.8,0.0765,MID,MID,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,75.6,starter,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.14015966666666665,7.466666666666666,0.05367666666666667,19.833333333333332,1489395,1
19609152,19609152,2816023,Mehdi Ghayedi,18652,,False,False,0,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,18.0,bench,0.09499999999999999,0.25,0,,0,0,test,0.14622633333333335,7.1000000000000005,0.057387,18.333333333333332,1489395,1
19609152,19609152,3533201,Ali Nemati,18652,DEF,True,False,90,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,DEF,DEF,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,starter,0.09499999999999999,0.25,0,,0,0,test,0.044494,24.5,0.016564,67.33333333333333,1489395,1
19609152,19609152,5641074,Amirhossein Hosseinzadeh,18652,,False,False,10,0,0,0,0,0.0031,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,18.0,bench,0.09499999999999999,0.25,0,,0,0,test,0.14622633333333335,7.1000000000000005,0.057387,18.333333333333332,1489395,1
19609152,19609152,22878573,Amadou Onana,18743,,False,False,0,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,297,4,0,0,0.0,0.1942,0.0,0.0,0.8,0.0,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,75.6,bench,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.11807733333333333,9.266666666666667,0.045977333333333335,24.166666666666668,1489395,1
19609152,19609152,23269659,Maxim De Cuyper,18743,DEF,True,False,90,0,0,0,4,1.0787,732,26618,2026-06-21 19:00:00+00:00,1,1,1,0,418,4,0,1,0.1173,0.3138,0.2153,0.0253,0.8,0.6461,DEF,DEF,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,75.6,starter,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.16692266666666666,6.216666666666666,0.06471766666666666,16.416666666666668,1489395,1
19609152,19609152,23269660,Charles De Ketelaere,18743,,False,False,0,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,1,2,1,348,4,0,1,0.9253,2.9955,0.2586,0.2393,0.8,2.1018,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,75.6,bench,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.378959,2.64,0.16575600000000001,6.033333333333334,1489395,1
19609152,19609152,37590621,Mike Penders,18743,,False,False,0,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,373,4,0,0,0.0,0.0,0.0,0.0,0.8,0.0,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,75.6,bench,0.058499999999999996,0.15384615384615385,0,,0,0,test,,,,,1489395,0
19609152,19609152,37261879,Mohammad Mohebi,18652,FWD,True,False,74,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,1,1,1,0,90,1,0,1,0.0,0.0,1.0,0.0,1.0,3.0,FWD,FWD,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,starter,0.09499999999999999,0.25,0,,0,0,test,0.17502766666666666,5.866666666666667,0.06884566666666667,15.083333333333334,1489395,1
19609152,19609152,37459056,Nathan Ngoy,18743,DEF,True,False,74,0,0,0,0,0.0592,732,26618,2026-06-21 19:00:00+00:00,0,1,1,0,316,3,0,1,0.0,0.0691,0.2848,0.0,0.6,0.8,DEF,DEF,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,61.2,starter,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.10085466666666666,9.916666666666666,0.038974666666666664,25.666666666666668,1489395,1
19609152,19609152,37592734,Diego Moreira,18743,,False,False,0,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,321,3,0,2,0.0,0.2902,0.0,0.0,0.6,0.0,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,61.2,bench,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.18803400000000003,5.633333333333333,0.075252,14.416666666666666,1489395,1
19609152,19609152,37601811,Arya Yousefi,18652,,False,False,0,0,0,0,0,,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,46,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,90.0,bench,0.09499999999999999,0.25,0,,0,0,test,0.09632700000000001,11.133333333333333,0.037152,29.0,1489395,1
19609152,19609152,37652750,Matías Fernández-Pardo,18743,,False,False,8,0,0,0,0,0.0372,732,26618,2026-06-21 19:00:00+00:00,0,0,0,0,277,2,0,2,0.0,0.3211,0.0,0.0,0.4,0.0,,,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,46.8,bench,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.364973,2.74,0.15720866666666666,6.366666666666667,1489395,1
19609152,19609152,538861,Alexis Saelemaekers,18743,MID,True,False,66,0,0,0,0,0.0004,732,26618,2026-06-21 19:00:00+00:00,0,0,0,1,160,2,0,1,0.1096,0.1096,0.0,0.0617,0.4,0.4401,MID,MID,,True,0.800,"[  297357 37324825    35322   296612   170468 37261879   297354   297330
   191286  3533201   296300     1314    61848 23269659     1371    62342
      995    61780    61517   538861  2158212 37459056]","[  170516    25147  2816023   297293  1479663   297117   297336 37601811
  5641074   295910 37600244   297496   418401 37684730 37700573 25922235
    60270 23269670 37590621    62871 37316934 23269660 37611902 37592734
    62318    62337 22878573 37652750]",1314.0,46.8,starter,0.058499999999999996,0.15384615384615385,0,,0,0,test,0.23943466666666668,4.1866666666666665,0.096642,10.416666666666666,1489395,1
