sportmonks_fixture_id,player_id,player_name,selection_name,market,bookmaker,odds,implied_probability,mapping_confidence,mapping_method,mapping_score
19609158,37565351,Livano Comenencia,Livano Comenencia,Away Last Goal Scorer,Betano,80.0,0.0125,HIGH,exact,1.0
19609158,28854,Juriën Gaari,Jurien Gaari,Away Last Goal Scorer,Betano,175.0,0.005714,HIGH,exact,1.0
19609158,37618295,Deveron Fonville,Deveron Fonville,Away Last Goal Scorer,Betano,120.0,0.008333,HIGH,exact,1.0
19609158,1494236,Tahith Chong,Tahith Chong,Away Last Goal Scorer,Betano,35.0,0.028571,HIGH,exact,1.0
19609158,30782,Godfried Roemeratoe,Godfried Roemeratoe,Away Last Goal Scorer,Betano,120.0,0.008333,HIGH,exact,1.0
19609158,3568504,Kevin Felida,Kevin Felida,Away Last Goal Scorer,Betano,65.0,0.015385,HIGH,exact,1.0
19609158,12790692,Roshon van Eijma,Roshon van Eijma,Away Last Goal Scorer,Betano,120.0,0.008333,HIGH,exact,1.0
19609158,23278580,Sontje Hansen,Sontje Hansen,Away Last Goal Scorer,Betano,45.0,0.022222,HIGH,exact,1.0
19609158,29444,Armando Obispo,Armando Obispo,Away Last Goal Scorer,Betano,120.0,0.008333,HIGH,exact,1.0
19609158,871,Leandro Bacuna,Leandro Bacuna,Away Last Goal Scorer,Betano,55.0,0.018182,HIGH,exact,1.0
19609158,26073,Sherel Floranus,Sherel Floranus,Away Last Goal Scorer,Betano,120.0,0.008333,HIGH,exact,1.0
19609158,25588,Riechedly Bazoer,Riechedly Bazoer,Away Last Goal Scorer,Betano,175.0,0.005714,HIGH,exact,1.0
19609158,25515,Juninho Bacuna,Juninho Bacuna,Away Last Goal Scorer,Betano,45.0,0.022222,HIGH,exact,1.0
19609158,25217663,Jeremy Antonisse,Jeremy Antonisse,Away Last Goal Scorer,Betano,45.0,0.022222,HIGH,exact,1.0
19609158,9939197,Shurandy Sambo,Shurandy Sambo,Away Last Goal Scorer,Betano,120.0,0.008333,HIGH,exact,1.0
19609158,37336994,Ar'jany Martha,Arjany Martha,Away Last Goal Scorer,Betano,65.0,0.015385,HIGH,initial_last,0.95
19609158,25081,Joshua Brenet,Joshua Brenet,Away Last Goal Scorer,Betano,110.0,0.009091,HIGH,exact,1.0
19609158,37452955,Tyrese Noslin,Tyrese Noslin,Away Last Goal Scorer,Betano,90.0,0.011111,HIGH,exact,1.0
19609158,37645043,Assan Ouédraogo,Assan Ouedraogo,Home Anytime Goal Scorer,Betano,2.3,0.434783,HIGH,exact,1.0
19609158,31837,Antonio Rüdiger,Antonio Rüdiger,Home Anytime Goal Scorer,Betano,6.5,0.153846,HIGH,exact,1.0
19609158,32612,Kai Havertz,Kai Havertz,Home Anytime Goal Scorer,Betano,1.53,0.653595,HIGH,exact,1.0
19609158,21762216,Malick Thiaw,Malick Thiaw,Home Anytime Goal Scorer,Betano,6.5,0.153846,HIGH,exact,1.0
19609158,4536572,Angelo Stiller,Angelo Stiller,Home Anytime Goal Scorer,Betano,6.0,0.166667,HIGH,exact,1.0
19609158,41077,Deniz Undav,Deniz Undav,Home Anytime Goal Scorer,Betano,1.5,0.666667,HIGH,exact,1.0
19609158,12426453,Jamie Leweling,Jamie Leweling,Home Anytime Goal Scorer,Betano,2.3,0.434783,HIGH,exact,1.0
19609158,32777430,Nick Woltemade,Nick Woltemade,Home Anytime Goal Scorer,Betano,1.57,0.636943,HIGH,exact,1.0
19609158,33186829,Jamal Musiala,Jamal Musiala,Home Anytime Goal Scorer,Betano,1.8,0.555556,HIGH,exact,1.0
19609158,32362,Joshua Kimmich,Joshua Kimmich,Home Anytime Goal Scorer,Betano,4.35,0.229885,HIGH,exact,1.0
19609158,31824,Leon Goretzka,Leon Goretzka,Home Anytime Goal Scorer,Betano,2.8,0.357143,HIGH,exact,1.0
19609158,4783,Leroy Sané,Leroy Sané,Home Anytime Goal Scorer,Betano,1.91,0.52356,HIGH,exact,1.0
19609158,37538035,Nathaniel Brown,Nathaniel Brown,Home Anytime Goal Scorer,Betano,4.5,0.222222,HIGH,exact,1.0
19609158,37582044,Aleksandar Pavlovic,Aleksandar Pavlović,Home Anytime Goal Scorer,Betano,4.35,0.229885,HIGH,exact,1.0
19609158,36119,David Raum,David Raum,Home Anytime Goal Scorer,Betano,5.0,0.2,HIGH,exact,1.0
19609158,32585,Nadiem Amiri,Nadiem Amiri,Home Anytime Goal Scorer,Betano,2.8,0.357143,HIGH,exact,1.0
19609158,37429246,Florian Wirtz,Florian Wirtz,Home Anytime Goal Scorer,Betano,1.67,0.598802,HIGH,exact,1.0
19609158,31836,Jonathan Tah,Jonathan Tah,Home Anytime Goal Scorer,Betano,6.0,0.166667,HIGH,exact,1.0
19609158,6306127,Felix Nmecha,Felix Nmecha,Home Anytime Goal Scorer,Betano,4.0,0.25,HIGH,exact,1.0
19609158,23277923,Maximilian Beier,Maximilian Beier,Home Anytime Goal Scorer,Betano,1.7,0.588235,HIGH,exact,1.0
19609158,3862352,Nico Schlotterbeck,Nico Schlotterbeck,Home Anytime Goal Scorer,Betano,5.5,0.181818,HIGH,exact,1.0
19609158,31504,Pascal Groß,Pascal Groß,Home Anytime Goal Scorer,Betano,3.5,0.285714,HIGH,exact,1.0
19609158,32728,Waldemar Anton,Waldemar Anton,Home Anytime Goal Scorer,Betano,8.0,0.125,HIGH,exact,1.0
19609158,37645043,Assan Ouédraogo,Assan Ouedraogo,Home First Goal Scorer,Betano,6.4,0.15625,HIGH,exact,1.0
19609158,31837,Antonio Rüdiger,Antonio Rüdiger,Home First Goal Scorer,Betano,19.0,0.052632,HIGH,exact,1.0
19609158,32612,Kai Havertz,Kai Havertz,Home First Goal Scorer,Betano,3.65,0.273973,HIGH,exact,1.0
19609158,21762216,Malick Thiaw,Malick Thiaw,Home First Goal Scorer,Betano,19.0,0.052632,HIGH,exact,1.0
19609158,4536572,Angelo Stiller,Angelo Stiller,Home First Goal Scorer,Betano,17.5,0.057143,HIGH,exact,1.0
19609158,41077,Deniz Undav,Deniz Undav,Home First Goal Scorer,Betano,3.55,0.28169,HIGH,exact,1.0
19609158,12426453,Jamie Leweling,Jamie Leweling,Home First Goal Scorer,Betano,6.4,0.15625,HIGH,exact,1.0
19609158,32777430,Nick Woltemade,Nick Woltemade,Home First Goal Scorer,Betano,3.8,0.263158,HIGH,exact,1.0
19609158,33186829,Jamal Musiala,Jamal Musiala,Home First Goal Scorer,Betano,4.65,0.215054,HIGH,exact,1.0
19609158,32362,Joshua Kimmich,Joshua Kimmich,Home First Goal Scorer,Betano,12.5,0.08,HIGH,exact,1.0
19609158,31824,Leon Goretzka,Leon Goretzka,Home First Goal Scorer,Betano,8.0,0.125,HIGH,exact,1.0
19609158,4783,Leroy Sané,Leroy Sané,Home First Goal Scorer,Betano,5.0,0.2,HIGH,exact,1.0
19609158,37538035,Nathaniel Brown,Nathaniel Brown,Home First Goal Scorer,Betano,13.0,0.076923,HIGH,exact,1.0
19609158,37582044,Aleksandar Pavlovic,Aleksandar Pavlović,Home First Goal Scorer,Betano,12.5,0.08,HIGH,exact,1.0
19609158,36119,David Raum,David Raum,Home First Goal Scorer,Betano,14.5,0.068966,HIGH,exact,1.0
19609158,32585,Nadiem Amiri,Nadiem Amiri,Home First Goal Scorer,Betano,8.0,0.125,HIGH,exact,1.0
19609158,37429246,Florian Wirtz,Florian Wirtz,Home First Goal Scorer,Betano,4.15,0.240964,HIGH,exact,1.0
19609158,31836,Jonathan Tah,Jonathan Tah,Home First Goal Scorer,Betano,17.5,0.057143,HIGH,exact,1.0
19609158,6306127,Felix Nmecha,Felix Nmecha,Home First Goal Scorer,Betano,11.75,0.085106,HIGH,exact,1.0
19609158,23277923,Maximilian Beier,Maximilian Beier,Home First Goal Scorer,Betano,4.3,0.232558,HIGH,exact,1.0
19609158,3862352,Nico Schlotterbeck,Nico Schlotterbeck,Home First Goal Scorer,Betano,16.0,0.0625,HIGH,exact,1.0
19609158,31504,Pascal Groß,Pascal Groß,Home First Goal Scorer,Betano,10.25,0.097561,HIGH,exact,1.0
19609158,32728,Waldemar Anton,Waldemar Anton,Home First Goal Scorer,Betano,23.0,0.043478,HIGH,exact,1.0
19609158,37645043,Assan Ouédraogo,Assan Ouedraogo,Home Last Goal Scorer,Betano,6.4,0.15625,HIGH,exact,1.0
19609158,31837,Antonio Rüdiger,Antonio Rüdiger,Home Last Goal Scorer,Betano,19.5,0.051282,HIGH,exact,1.0
19609158,32612,Kai Havertz,Kai Havertz,Home Last Goal Scorer,Betano,3.65,0.273973,HIGH,exact,1.0
19609158,21762216,Malick Thiaw,Malick Thiaw,Home Last Goal Scorer,Betano,19.5,0.051282,HIGH,exact,1.0
19609158,4536572,Angelo Stiller,Angelo Stiller,Home Last Goal Scorer,Betano,18.0,0.055556,HIGH,exact,1.0
19609158,41077,Deniz Undav,Deniz Undav,Home Last Goal Scorer,Betano,3.55,0.28169,HIGH,exact,1.0
19609158,12426453,Jamie Leweling,Jamie Leweling,Home Last Goal Scorer,Betano,6.4,0.15625,HIGH,exact,1.0
19609158,32777430,Nick Woltemade,Nick Woltemade,Home Last Goal Scorer,Betano,3.8,0.263158,HIGH,exact,1.0
19609158,33186829,Jamal Musiala,Jamal Musiala,Home Last Goal Scorer,Betano,4.65,0.215054,HIGH,exact,1.0
19609158,32362,Joshua Kimmich,Joshua Kimmich,Home Last Goal Scorer,Betano,13.0,0.076923,HIGH,exact,1.0
19609158,31824,Leon Goretzka,Leon Goretzka,Home Last Goal Scorer,Betano,8.0,0.125,HIGH,exact,1.0
19609158,4783,Leroy Sané,Leroy Sané,Home Last Goal Scorer,Betano,5.0,0.2,HIGH,exact,1.0
19609158,37538035,Nathaniel Brown,Nathaniel Brown,Home Last Goal Scorer,Betano,13.5,0.074074,HIGH,exact,1.0
19609158,37582044,Aleksandar Pavlovic,Aleksandar Pavlović,Home Last Goal Scorer,Betano,13.0,0.076923,HIGH,exact,1.0
19609158,36119,David Raum,David Raum,Home Last Goal Scorer,Betano,15.0,0.066667,HIGH,exact,1.0
19609158,32585,Nadiem Amiri,Nadiem Amiri,Home Last Goal Scorer,Betano,8.0,0.125,HIGH,exact,1.0
19609158,37429246,Florian Wirtz,Florian Wirtz,Home Last Goal Scorer,Betano,4.15,0.240964,HIGH,exact,1.0
19609158,31836,Jonathan Tah,Jonathan Tah,Home Last Goal Scorer,Betano,18.0,0.055556,HIGH,exact,1.0
19609158,6306127,Felix Nmecha,Felix Nmecha,Home Last Goal Scorer,Betano,11.75,0.085106,HIGH,exact,1.0
19609158,23277923,Maximilian Beier,Maximilian Beier,Home Last Goal Scorer,Betano,4.3,0.232558,HIGH,exact,1.0
19609158,3862352,Nico Schlotterbeck,Nico Schlotterbeck,Home Last Goal Scorer,Betano,16.5,0.060606,HIGH,exact,1.0
19609158,31504,Pascal Groß,Pascal Groß,Home Last Goal Scorer,Betano,10.25,0.097561,HIGH,exact,1.0
19609158,32728,Waldemar Anton,Waldemar Anton,Home Last Goal Scorer,Betano,24.0,0.041667,HIGH,exact,1.0
19609138,21773355,Ayase Ueda,Ayase Ueda,Anytime Goal Scorer,Bet365,4.0,0.25,HIGH,exact,1.0
19609138,6306068,Quinten Timber,Quinten Timber,Anytime Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609138,319282,Daizen Maeda,Daizen Maeda,Anytime Goal Scorer,Bet365,4.5,0.222222,HIGH,exact,1.0
19609138,26015,Guus Til,Guus Til,Anytime Goal Scorer,Bet365,4.0,0.25,HIGH,exact,1.0
19609138,37422928,Yuito Suzuki,Yuito Suzuki,Anytime Goal Scorer,Bet365,4.5,0.222222,HIGH,exact,1.0
19609138,7330507,Brian Brobbey,Brian Brobbey,Anytime Goal Scorer,Bet365,2.88,0.347222,HIGH,exact,1.0
19609138,37600243,Jorrel Hato,Jorrel Hato,Anytime Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,312118,Koki Ogawa,Koki Ogawa,Anytime Goal Scorer,Bet365,3.6,0.277778,HIGH,exact,1.0
19609138,5666491,Keito Nakamura,Keito Nakamura,Anytime Goal Scorer,Bet365,4.5,0.222222,HIGH,exact,1.0
19609138,461027,Ao Tanaka,Ao Tanaka,Anytime Goal Scorer,Bet365,8.5,0.117647,HIGH,exact,1.0
19609138,310217,Junya Ito,Junya Ito,Anytime Goal Scorer,Bet365,6.0,0.166667,HIGH,exact,1.0
19609138,766687,Ayumu Seko,Ayumu Seko,Anytime Goal Scorer,Bet365,17.0,0.058824,HIGH,exact,1.0
19609138,310132,Ko Itakura,Ko Itakura,Anytime Goal Scorer,Bet365,13.0,0.076923,HIGH,exact,1.0
19609138,128854,Yuto Nagatomo,Yuto Nagatomo,Anytime Goal Scorer,Bet365,13.0,0.076923,HIGH,exact,1.0
19609138,309844,Shogo Taniguchi,Shogo Taniguchi,Anytime Goal Scorer,Bet365,17.0,0.058824,HIGH,exact,1.0
19609138,929,Memphis Depay,Memphis Depay,Anytime Goal Scorer,Bet365,3.1,0.322581,HIGH,exact,1.0
19609138,37616318,Junnosuke Suzuki,Junnosuke Suzuki,Anytime Goal Scorer,Bet365,13.0,0.076923,HIGH,exact,1.0
19609138,20673452,Tsuyoshi Watanabe,Tsuyoshi Watanabe,Anytime Goal Scorer,Bet365,13.0,0.076923,HIGH,exact,1.0
19609138,37699370,Kento Shiogai,Kento Shiogai,Anytime Goal Scorer,Bet365,4.5,0.222222,HIGH,exact,1.0
19609138,31439,Noa Lang,Noa Lang,Anytime Goal Scorer,Bet365,4.0,0.25,HIGH,exact,1.0
19609138,25317,Wout Weghorst,Wout Weghorst,Anytime Goal Scorer,Bet365,3.1,0.322581,HIGH,exact,1.0
19609138,1869,Nathan Aké,Nathan Ake,Anytime Goal Scorer,Bet365,17.0,0.058824,HIGH,exact,1.0
19609138,310131,Daichi Kamada,Daichi Kamada,Anytime Goal Scorer,Bet365,8.5,0.117647,HIGH,exact,1.0
19609138,30062,Cody Gakpo,Cody Gakpo,Anytime Goal Scorer,Bet365,3.1,0.322581,HIGH,exact,1.0
19609138,5270462,Ryan Gravenberch,Ryan Gravenberch,Anytime Goal Scorer,Bet365,9.0,0.111111,HIGH,exact,1.0
19609138,1743,Virgil van Dijk,Virgil van Dijk,Anytime Goal Scorer,Bet365,8.5,0.117647,HIGH,exact,1.0
19609138,26803,Justin Kluivert,Justin Kluivert,Anytime Goal Scorer,Bet365,4.0,0.25,HIGH,exact,1.0
19609138,525790,Takefusa Kubo,Takefusa Kubo,Anytime Goal Scorer,Bet365,4.5,0.222222,HIGH,exact,1.0
19609138,24818803,Jan Paul van Hecke,Jan Paul van Hecke,Anytime Goal Scorer,Bet365,13.0,0.076923,HIGH,exact,1.0
19609138,24082563,Mats Wieffer,Mats Wieffer,Anytime Goal Scorer,Bet365,8.5,0.117647,HIGH,exact,1.0
19609138,5666480,Yukinari Sugawara,Yukinari Sugawara,Anytime Goal Scorer,Bet365,10.0,0.1,HIGH,exact,1.0
19609138,9939203,Crysencio Summerville,Crysencio Summerville,Anytime Goal Scorer,Bet365,3.6,0.277778,HIGH,exact,1.0
19609138,37296248,Micky van de Ven,Micky Van de Ven,Anytime Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,3156873,Tijjani Reijnders,Tijjani Reijnders,Anytime Goal Scorer,Bet365,5.5,0.181818,HIGH,exact,1.0
19609138,26536,Frenkie de Jong,Frenkie De Jong,Anytime Goal Scorer,Bet365,9.0,0.111111,HIGH,exact,1.0
19609138,4598752,Lutsharel Geertruida,Lutsharel Geertruida,Anytime Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,29184,Teun Koopmeiners,Teun Koopmeiners,Anytime Goal Scorer,Bet365,4.5,0.222222,HIGH,exact,1.0
19609138,26027,Denzel Dumfries,Denzel Dumfries,Anytime Goal Scorer,Bet365,7.5,0.133333,HIGH,exact,1.0
19609138,31238688,Kaishu Sano,Kaishu Sano,Anytime Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,1717,Marten de Roon,Marten de Roon,Anytime Goal Scorer,Bet365,9.0,0.111111,HIGH,exact,1.0
19609138,465580,Hiroki Ito,Hiroki Ito,Anytime Goal Scorer,Bet365,17.0,0.058824,HIGH,exact,1.0
19609138,310288,Takehiro Tomiyasu,Takehiro Tomiyasu,Anytime Goal Scorer,Bet365,13.0,0.076923,HIGH,exact,1.0
19609138,10959317,Shuto Machino,Shuto Machino,Anytime Goal Scorer,Bet365,3.6,0.277778,HIGH,exact,1.0
19609138,310486,Ritsu Doan,Ritsu Doan,Anytime Goal Scorer,Bet365,5.5,0.181818,HIGH,exact,1.0
19609138,537758,Donyell Malen,Donyell Malen,Anytime Goal Scorer,Bet365,3.4,0.294118,HIGH,exact,1.0
19609138,37644701,Keisuke Goto,Keisuke Goto,Anytime Goal Scorer,Bet365,4.0,0.25,HIGH,exact,1.0
19609138,21773355,Ayase Ueda,Ayase Ueda,First Goal Scorer,Bet365,9.5,0.105263,HIGH,exact,1.0
19609138,6306068,Quinten Timber,Quinten Timber,First Goal Scorer,Bet365,17.0,0.058824,HIGH,exact,1.0
19609138,319282,Daizen Maeda,Daizen Maeda,First Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,26015,Guus Til,Guus Til,First Goal Scorer,Bet365,9.5,0.105263,HIGH,exact,1.0
19609138,37422928,Yuito Suzuki,Yuito Suzuki,First Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,7330507,Brian Brobbey,Brian Brobbey,First Goal Scorer,Bet365,6.5,0.153846,HIGH,exact,1.0
19609138,37600243,Jorrel Hato,Jorrel Hato,First Goal Scorer,Bet365,29.0,0.034483,HIGH,exact,1.0
19609138,312118,Koki Ogawa,Koki Ogawa,First Goal Scorer,Bet365,8.5,0.117647,HIGH,exact,1.0
19609138,5666491,Keito Nakamura,Keito Nakamura,First Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,461027,Ao Tanaka,Ao Tanaka,First Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609138,310217,Junya Ito,Junya Ito,First Goal Scorer,Bet365,15.0,0.066667,HIGH,exact,1.0
19609138,766687,Ayumu Seko,Ayumu Seko,First Goal Scorer,Bet365,41.0,0.02439,HIGH,exact,1.0
19609138,310132,Ko Itakura,Ko Itakura,First Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
19609138,128854,Yuto Nagatomo,Yuto Nagatomo,First Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
19609138,309844,Shogo Taniguchi,Shogo Taniguchi,First Goal Scorer,Bet365,41.0,0.02439,HIGH,exact,1.0
19609138,929,Memphis Depay,Memphis Depay,First Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609138,37616318,Junnosuke Suzuki,Junnosuke Suzuki,First Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
19609138,20673452,Tsuyoshi Watanabe,Tsuyoshi Watanabe,First Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
19609138,37699370,Kento Shiogai,Kento Shiogai,First Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,31439,Noa Lang,Noa Lang,First Goal Scorer,Bet365,9.5,0.105263,HIGH,exact,1.0
19609138,25317,Wout Weghorst,Wout Weghorst,First Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609138,1869,Nathan Aké,Nathan Ake,First Goal Scorer,Bet365,41.0,0.02439,HIGH,exact,1.0
19609138,310131,Daichi Kamada,Daichi Kamada,First Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609138,30062,Cody Gakpo,Cody Gakpo,First Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609138,5270462,Ryan Gravenberch,Ryan Gravenberch,First Goal Scorer,Bet365,23.0,0.043478,HIGH,exact,1.0
19609138,1743,Virgil van Dijk,Virgil van Dijk,First Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609138,26803,Justin Kluivert,Justin Kluivert,First Goal Scorer,Bet365,9.5,0.105263,HIGH,exact,1.0
19609138,525790,Takefusa Kubo,Takefusa Kubo,First Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,24818803,Jan Paul van Hecke,Jan Paul van Hecke,First Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
19609138,24082563,Mats Wieffer,Mats Wieffer,First Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609138,5666480,Yukinari Sugawara,Yukinari Sugawara,First Goal Scorer,Bet365,26.0,0.038462,HIGH,exact,1.0
19609138,9939203,Crysencio Summerville,Crysencio Summerville,First Goal Scorer,Bet365,8.5,0.117647,HIGH,exact,1.0
19609138,37296248,Micky van de Ven,Micky Van de Ven,First Goal Scorer,Bet365,29.0,0.034483,HIGH,exact,1.0
19609138,3156873,Tijjani Reijnders,Tijjani Reijnders,First Goal Scorer,Bet365,13.0,0.076923,HIGH,exact,1.0
19609138,26536,Frenkie de Jong,Frenkie De Jong,First Goal Scorer,Bet365,23.0,0.043478,HIGH,exact,1.0
19609138,4598752,Lutsharel Geertruida,Lutsharel Geertruida,First Goal Scorer,Bet365,29.0,0.034483,HIGH,exact,1.0
19609138,29184,Teun Koopmeiners,Teun Koopmeiners,First Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,26027,Denzel Dumfries,Denzel Dumfries,First Goal Scorer,Bet365,19.0,0.052632,HIGH,exact,1.0
19609138,31238688,Kaishu Sano,Kaishu Sano,First Goal Scorer,Bet365,29.0,0.034483,HIGH,exact,1.0
19609138,1717,Marten de Roon,Marten de Roon,First Goal Scorer,Bet365,23.0,0.043478,HIGH,exact,1.0
19609138,465580,Hiroki Ito,Hiroki Ito,First Goal Scorer,Bet365,41.0,0.02439,HIGH,exact,1.0
19609138,310288,Takehiro Tomiyasu,Takehiro Tomiyasu,First Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
19609138,10959317,Shuto Machino,Shuto Machino,First Goal Scorer,Bet365,8.5,0.117647,HIGH,exact,1.0
19609138,310486,Ritsu Doan,Ritsu Doan,First Goal Scorer,Bet365,13.0,0.076923,HIGH,exact,1.0
19609138,537758,Donyell Malen,Donyell Malen,First Goal Scorer,Bet365,8.0,0.125,HIGH,exact,1.0
19609138,37644701,Keisuke Goto,Keisuke Goto,First Goal Scorer,Bet365,9.5,0.105263,HIGH,exact,1.0
19609138,21773355,Ayase Ueda,Ayase Ueda,Last Goal Scorer,Bet365,9.5,0.105263,HIGH,exact,1.0
19609138,6306068,Quinten Timber,Quinten Timber,Last Goal Scorer,Bet365,17.0,0.058824,HIGH,exact,1.0
19609138,319282,Daizen Maeda,Daizen Maeda,Last Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,26015,Guus Til,Guus Til,Last Goal Scorer,Bet365,9.5,0.105263,HIGH,exact,1.0
19609138,37422928,Yuito Suzuki,Yuito Suzuki,Last Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,7330507,Brian Brobbey,Brian Brobbey,Last Goal Scorer,Bet365,6.5,0.153846,HIGH,exact,1.0
19609138,37600243,Jorrel Hato,Jorrel Hato,Last Goal Scorer,Bet365,29.0,0.034483,HIGH,exact,1.0
19609138,312118,Koki Ogawa,Koki Ogawa,Last Goal Scorer,Bet365,8.5,0.117647,HIGH,exact,1.0
19609138,5666491,Keito Nakamura,Keito Nakamura,Last Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,461027,Ao Tanaka,Ao Tanaka,Last Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609138,310217,Junya Ito,Junya Ito,Last Goal Scorer,Bet365,15.0,0.066667,HIGH,exact,1.0
19609138,766687,Ayumu Seko,Ayumu Seko,Last Goal Scorer,Bet365,41.0,0.02439,HIGH,exact,1.0
19609138,310132,Ko Itakura,Ko Itakura,Last Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
19609138,128854,Yuto Nagatomo,Yuto Nagatomo,Last Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
19609138,309844,Shogo Taniguchi,Shogo Taniguchi,Last Goal Scorer,Bet365,41.0,0.02439,HIGH,exact,1.0
19609138,929,Memphis Depay,Memphis Depay,Last Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609138,37616318,Junnosuke Suzuki,Junnosuke Suzuki,Last Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
19609138,20673452,Tsuyoshi Watanabe,Tsuyoshi Watanabe,Last Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
19609138,37699370,Kento Shiogai,Kento Shiogai,Last Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,31439,Noa Lang,Noa Lang,Last Goal Scorer,Bet365,9.5,0.105263,HIGH,exact,1.0
19609138,25317,Wout Weghorst,Wout Weghorst,Last Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609138,1869,Nathan Aké,Nathan Ake,Last Goal Scorer,Bet365,41.0,0.02439,HIGH,exact,1.0
19609138,310131,Daichi Kamada,Daichi Kamada,Last Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609138,30062,Cody Gakpo,Cody Gakpo,Last Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609138,5270462,Ryan Gravenberch,Ryan Gravenberch,Last Goal Scorer,Bet365,23.0,0.043478,HIGH,exact,1.0
19609138,1743,Virgil van Dijk,Virgil van Dijk,Last Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609138,26803,Justin Kluivert,Justin Kluivert,Last Goal Scorer,Bet365,9.5,0.105263,HIGH,exact,1.0
19609138,525790,Takefusa Kubo,Takefusa Kubo,Last Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,24818803,Jan Paul van Hecke,Jan Paul van Hecke,Last Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
19609138,24082563,Mats Wieffer,Mats Wieffer,Last Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609138,5666480,Yukinari Sugawara,Yukinari Sugawara,Last Goal Scorer,Bet365,26.0,0.038462,HIGH,exact,1.0
19609138,9939203,Crysencio Summerville,Crysencio Summerville,Last Goal Scorer,Bet365,8.5,0.117647,HIGH,exact,1.0
19609138,37296248,Micky van de Ven,Micky Van de Ven,Last Goal Scorer,Bet365,29.0,0.034483,HIGH,exact,1.0
19609138,3156873,Tijjani Reijnders,Tijjani Reijnders,Last Goal Scorer,Bet365,13.0,0.076923,HIGH,exact,1.0
19609138,26536,Frenkie de Jong,Frenkie De Jong,Last Goal Scorer,Bet365,23.0,0.043478,HIGH,exact,1.0
19609138,4598752,Lutsharel Geertruida,Lutsharel Geertruida,Last Goal Scorer,Bet365,29.0,0.034483,HIGH,exact,1.0
19609138,29184,Teun Koopmeiners,Teun Koopmeiners,Last Goal Scorer,Bet365,11.0,0.090909,HIGH,exact,1.0
19609138,26027,Denzel Dumfries,Denzel Dumfries,Last Goal Scorer,Bet365,19.0,0.052632,HIGH,exact,1.0
19609138,31238688,Kaishu Sano,Kaishu Sano,Last Goal Scorer,Bet365,29.0,0.034483,HIGH,exact,1.0
19609138,1717,Marten de Roon,Marten de Roon,Last Goal Scorer,Bet365,23.0,0.043478,HIGH,exact,1.0
19609138,465580,Hiroki Ito,Hiroki Ito,Last Goal Scorer,Bet365,41.0,0.02439,HIGH,exact,1.0
19609138,310288,Takehiro Tomiyasu,Takehiro Tomiyasu,Last Goal Scorer,Bet365,34.0,0.029412,HIGH,exact,1.0
