symbol,side,opened_at,closed_at,lot,pnl,close_reason,loss_streak_after
USDJPY,BUY,2026-04-02T04:23:00.918000,2026-04-02T04:23:31.529000,0.01,-0.03136979339851215,time_exit,1
USDJPY,BUY,2026-04-02T04:24:00.341000,2026-04-02T04:24:49.889000,0.02,-0.18821639866761336,time_exit,2
USDJPY,BUY,2026-04-02T04:25:01.641000,2026-04-02T04:25:32.109000,0.04,-0.10038711782287138,time_exit,3
USDJPY,BUY,2026-04-02T04:26:02.597000,2026-04-02T04:26:33.909000,0.08,-0.2007729759583948,time_exit,3
USDJPY,BUY,2026-04-02T04:27:00.130000,2026-04-02T04:27:30.645000,0.08,-0.953755411934766,time_exit,3
USDJPY,BUY,2026-04-02T04:30:00.116000,2026-04-02T04:30:30.359000,0.08,-0.5521603272802681,time_exit,3
USDJPY,BUY,2026-04-02T04:31:00.226000,2026-04-02T04:31:32.591000,0.08,0.45170518708053553,time_exit,0
USDJPY,BUY,2026-04-02T04:32:01.073000,2026-04-02T04:32:39.428000,0.01,-0.10038018996945389,time_exit,1
USDJPY,BUY,2026-04-02T04:33:01.739000,2026-04-02T04:33:39.880000,0.02,-0.025094732615743805,time_exit,2
USDJPY,BUY,2026-04-02T04:34:01.495000,2026-04-02T04:34:20.522000,0.04,0.2571962549605793,stop_loss,0
USDJPY,BUY,2026-04-02T04:34:30.693000,2026-04-02T04:35:08.828000,0.01,-0.025092686109436102,time_exit,1
USDJPY,BUY,2026-04-02T04:35:44.959000,2026-04-02T04:36:19.442000,0.02,0.07527805832795173,time_exit,0
USDJPY,BUY,2026-04-02T04:36:31.509000,2026-04-02T04:36:34.500000,0.01,0.050179391324044566,stop_loss,0
USDJPY,BUY,2026-04-02T04:37:00.750000,2026-04-02T04:37:19.487000,0.01,-0.14403447530725488,stop_loss,1
USDJPY,BUY,2026-04-02T04:37:31.647000,2026-04-02T04:38:02.455000,0.02,-0.1756620262615985,time_exit,2
USDJPY,BUY,2026-04-02T04:38:34.140000,2026-04-02T04:39:05.112000,0.04,-0.10037641154305339,time_exit,3
USDJPY,BUY,2026-04-02T04:39:34.079000,2026-04-02T04:40:05.109000,0.08,-0.7026569214834384,time_exit,3
USDJPY,BUY,2026-04-02T04:46:00.983000,2026-04-02T04:46:04.037000,0.08,-1.0563754659566922,stop_loss,3
USDJPY,BUY,2026-04-02T04:46:30.466000,2026-04-02T04:47:06.093000,0.08,-0.5521118277408928,time_exit,3
USDJPY,BUY,2026-04-02T04:48:03.815000,2026-04-02T04:48:34.349000,0.08,-0.10036444840231731,time_exit,3
USDJPY,BUY,2026-04-02T04:49:06.182000,2026-04-02T04:49:26.183000,0.08,-1.2202019391472565,stop_loss,3
USDJPY,BUY,2026-04-02T05:12:07.979000,2026-04-02T05:12:39.786000,0.08,0.050190724754305104,time_exit,0
USDJPY,BUY,2026-04-02T05:13:02.537000,2026-04-02T05:13:36.027000,0.01,0.09410288582192458,time_exit,0
USDJPY,BUY,2026-04-02T05:14:04.570000,2026-04-02T05:14:40.900000,0.01,-0.025094732615743805,time_exit,1
USDJPY,BUY,2026-04-02T05:15:00.214000,2026-04-02T05:15:30.275000,0.02,-0.12547445026495066,time_exit,2
USDJPY,BUY,2026-04-02T05:16:04.124000,2026-04-02T05:16:27.690000,0.04,-0.4623920714184818,stop_loss,3
USDJPY,BUY,2026-04-02T05:17:06.637000,2026-04-02T05:17:43.195000,0.08,-0.10038018996856232,time_exit,3
USDJPY,BUY,2026-04-02T05:18:00.046000,2026-04-02T05:18:30.877000,0.08,-0.9034840604079823,time_exit,3
USDJPY,BUY,2026-04-02T05:35:00.079000,2026-04-02T05:35:42.450000,0.08,-0.7026833721263868,time_exit,3
USDJPY,BUY,2026-04-02T05:36:00.846000,2026-04-02T05:36:14.355000,0.08,0.4140519891928055,stop_loss,0
USDJPY,BUY,2026-04-02T05:36:33.861000,2026-04-02T05:36:52.799000,0.01,0.05018285377349829,stop_loss,0
USDJPY,BUY,2026-04-02T05:37:30.140000,2026-04-02T05:38:02.216000,0.01,-0.04391220069133489,time_exit,1
USDJPY,BUY,2026-04-02T05:38:33.255000,2026-04-02T05:39:03.656000,0.02,-0.10037830072096435,time_exit,2
USDJPY,BUY,2026-04-02T05:39:30.094000,2026-04-02T05:40:01.165000,0.04,0.0,time_exit,2
USDJPY,BUY,2026-04-02T05:40:32.276000,2026-04-02T05:41:08.934000,0.04,-0.1756598222072912,time_exit,3
